model,seed,epoch,train_loss,validation_loss
lstm,500,41,1.1310668940185218,0.6951724636939264
lstm,500,42,1.1293359033523067,0.7068638340119393
lstm,500,43,1.1283251829044794,0.6889152526855469
lstm,500,44,1.1269374803830219,0.6763613916212513
lstm,500,45,1.1262802116332515,0.6712577573714718
lstm,500,46,1.1252400836636942,0.6647612048733619
lstm,500,47,1.1262664025829685,0.6648806295087261
lstm,500,48,1.1262503311198244,0.6667816408218876
lstm,500,49,1.1256973807529738,0.6666208082629789
lstm,500,50,1.126616798421388,0.6663587016444052
lstm,500,51,1.1255444006253315,0.6663587016444052
lstm,500,52,1.1244582213381284,0.6677377147059287
lstm,500,53,1.124883851697368,0.6727883738856162
lstm,500,54,1.1235647932175667,0.6752379632765247
lstm,500,55,1.1234834463365617,0.6731535388577369
lstm,500,56,1.1221103193939372,0.6622581481933594
lstm,500,57,1.1218283932696107,0.6483994145547191
lstm,500,58,1.124476066199682,0.6261959075927734
lstm,500,59,1.1292837935109292,0.6140289921914378
lstm,500,60,1.1271939687831427,0.6168945066390499
lstm,500,61,1.1249904901750627,0.667541996125252
lstm,500,62,1.1145719661507556,0.6857916308987525
lstm,500,63,1.113941595118533,0.6636954276792465
lstm,500,64,1.1147734554865028,0.6582265054025958
lstm,500,65,1.112194465052697,0.6747955814484627
lstm,500,66,1.1075057329670075,0.7061100621377269
lstm,500,67,1.1113711082807152,0.7319957979263798
lstm,500,68,1.1128706585976385,0.71121092765562
lstm,500,69,1.10768211144273,0.6952761988486013
lstm,500,70,1.1057252255819177,0.6801400338449786
lstm,500,71,1.1051112669770435,0.6691877918858682
lstm,500,72,1.1045608930690314,0.6657937572848412
lstm,500,73,1.1041269097276913,0.6632502155919229
lstm,500,74,1.1031657303533247,0.6634247072281376
lstm,500,75,1.1048812097118748,0.6637127783990675
lstm,500,76,1.1042675869439238,0.6637127783990675
lstm,500,77,1.1037068764368694,0.6623228749921245
lstm,500,78,1.104180351380379,0.670762708110194
lstm,500,79,1.1015072394442815,0.6860475847798009
lstm,500,80,1.1016126243017053,0.6964656460669733
lstm,500,81,1.1015772640064199,0.7078178774925971
lstm,500,82,1.0998692897058302,0.6887542970718876
lstm,500,83,1.0996161225021526,0.6430940320414882
lstm,500,84,1.1057968934377034,0.6034385927261845
lstm,500,85,1.1011549465117916,0.623551276422316
lstm,500,86,1.0918784333813576,0.6937339536605343
lstm,500,87,1.1068027814229329,0.7842347545008506
lstm,500,88,1.1043116648991902,0.7444494924237651
lstm,500,89,1.0875155002840105,0.6505542262907951
lstm,500,90,1.0843263999108346,0.5892813897901966
lstm,500,91,1.0967697866501347,0.5853343471404044
lstm,500,92,1.0889818719638291,0.6244890766759073
lstm,500,93,1.0795263487805602,0.6484649412093624
lstm,500,94,1.0786405096771896,0.6988832412227508
lstm,500,95,1.0765426774178781,0.7080480514034149
lstm,500,96,1.0786208503989763,0.7146882703227382
lstm,500,97,1.0770558106001986,0.7038452394547001
lstm,500,98,1.0748652604318434,0.700119141609438
lstm,500,99,1.07320233057904,0.6970017956149194
lstm,500,100,1.073401424192613,0.6955454426427041
lstm,500,101,1.0727085964654082,0.6955454426427041
lstm,500,102,1.0716685184868433,0.6770563433247228
lstm,500,103,1.0706241412829327,0.6495072149461315
lstm,500,104,1.071387933146569,0.623121569233556
lstm,500,105,1.0738169108667681,0.6081078437066847
lstm,500,106,1.0710926581454534,0.6162297648768271
lstm,500,107,1.0676630504669682,0.6352323716686618
lstm,500,108,1.0657705613361892,0.6757450719033519
lstm,500,109,1.0625393300928094,0.7185574193154612
lstm,500,110,1.0679689530403382,0.7408128553821195
lstm,500,111,1.0528742465921628,0.631547128000567
lstm,500,112,1.051773444298775,0.6030658598869078
lstm,500,113,1.050469909944842,0.6396776014758695
lstm,500,114,1.0425837930812631,0.6604341076266381
lstm,500,115,1.0393810144034765,0.6432319148894279
lstm,500,116,1.0387945200807305,0.6288992358792213
lstm,500,117,1.0307227667941843,0.6653679878480973
lstm,500,118,1.031171146259513,0.6735361160770539
lstm,500,119,1.0299322207768757,0.6566003984020602
lstm,500,120,1.0247068071878085,0.6620667980563256
lstm,500,121,1.0262508853789298,0.6681886488391507
lstm,500,122,1.0253158436026624,0.6632722423922631
lstm,500,123,1.0223023635084911,0.6606784943611391
lstm,500,124,1.0226159852038148,0.6586066830542779
lstm,500,125,1.0207335859216669,0.658310059578188
lstm,500,126,1.0225491318651425,0.658310059578188
lstm,500,127,1.020378089720203,0.652039312547253
lstm,500,128,1.0202181018808836,0.6462756741431451
lstm,500,129,1.0193149517941218,0.6630994735225555
lstm,500,130,1.0187635165388866,0.6616690235753213
lstm,500,131,1.0175873643608504,0.661042244203629
lstm,500,132,1.0172680577924174,0.7084474871235509
lstm,500,133,1.0148784249059615,0.6598557502992691
lstm,500,134,1.0097148572244952,0.5906479743219191
lstm,500,135,1.0205599223413775,0.5784547252039756
lstm,500,136,0.9981718511991603,0.7254435631536669
lstm,500,137,1.0184091893575524,0.7875719993345199
lstm,500,138,1.0095243312979256,0.6433368805916079
lstm,500,139,0.9900842828135337,0.5823879857217112
lstm,500,140,1.0009763362587139,0.5596537436208417
lstm,500,141,1.0027534955291337,0.6191176137616557
lstm,500,142,0.9829081732739684,0.6792416726389239
lstm,500,143,0.9840400270236436,0.7079010625039378
lstm,500,144,0.9853245045549126,0.6753355456936744
lstm,500,145,0.9767772125941451,0.6341655485091671
lstm,500,146,0.9770571518969792,0.6200376326037992
lstm,500,147,0.9787162561570445,0.6300062364147555
lstm,500,148,0.974814966160764,0.6349449772988597
lstm,500,149,0.9730063856288951,0.6333791671260711
lstm,500,150,0.9748702664529124,0.632035163141066
lstm,500,151,0.973751425743103,0.632035163141066
lstm,500,152,0.9728613604781449,0.6251453276603453
lstm,500,153,0.9740263473603034,0.6199858880812122
lstm,500,154,0.9762149959482173,0.6121188748267389
lstm,500,155,0.9700388337976189,0.6560764928017894
lstm,500,156,0.9708809410372088,0.6985031250984438
lstm,500,157,0.97362458321356,0.6963447447746031
lstm,500,158,0.969015335523954,0.646821791125882
lstm,500,159,0.962136475629704,0.6213153716056578
lstm,500,160,0.9682484314005863,0.5884795650359123
lstm,500,161,0.9585294902965587,0.7103053062192856
lstm,500,162,0.969155712153322,0.7307991520051034
lstm,500,163,0.9531364133281093,0.6003672076809791
lstm,500,164,0.9571631179060988,0.6110715558451991
lstm,500,165,0.9523287973096294,0.6496456515404486
lstm,500,166,0.9476043972917783,0.6600351025981288
lstm,500,167,0.9417736453394736,0.6502476353799144
lstm,500,168,0.9476685479123105,0.7331766928395917
lstm,500,169,0.9526886965638848,0.6971858855216734
lstm,500,170,0.9444305294303483,0.6396838772681451
lstm,500,171,0.9365597053240704,0.6291903218915386
lstm,500,172,0.9360914640529181,0.6349198126023815
lstm,500,173,0.9380821239563727,0.6441966026060043
lstm,500,174,0.9345945074994076,0.6461456052718624
lstm,500,175,0.9383448605896324,0.645338366108556
lstm,500,176,0.9367833034966582,0.645338366108556
lstm,500,177,0.9397298001473949,0.6463849467615927
lstm,500,178,0.93583147692424,0.6436124001779864
lstm,500,179,0.9336595073823006,0.6374936257639239
lstm,500,180,0.9373070084920494,0.6574074529832409
lstm,500,181,0.9328029796641361,0.6612175972230973
lstm,500,182,0.9352910992919757,0.6484098742085118
lstm,500,183,0.9283211814459934,0.6176548619424144
lstm,500,184,0.9315740857073056,0.6866196047875189
lstm,500,185,0.9287686578689083,0.6366214752197266
lstm,500,186,0.9232832712511863,0.6542155358099169
lstm,500,187,0.9253590562010324,0.6614811804986769
lstm,500,188,0.9169754834585292,0.641663582094254
lstm,500,189,0.9204102767411099,0.6350883976105721
lstm,500,190,0.9161466097318998,0.6550806722333354
