model,seed,epoch,train_loss,validation_loss
lstm,900,79,1.0873266458511353,0.693284434656943
lstm,900,80,1.0884963850821219,0.7061215062295237
lstm,900,81,1.086793468844506,0.697417720671623
lstm,900,82,1.0824159140227942,0.6503123006513042
lstm,900,83,1.0879631644936019,0.6031533518145161
lstm,900,84,1.0857917249843638,0.6093137802616242
lstm,900,85,1.0779425867142216,0.6742862578361265
lstm,900,86,1.0819974535255021,0.7706597851168725
lstm,900,87,1.0865841386138753,0.755632092875819
lstm,900,88,1.0770890456373974,0.6958373285108997
lstm,900,89,1.0617183901930367,0.6519863990045363
lstm,900,90,1.0613802735523512,0.6015625615273753
lstm,900,91,1.0604687377970705,0.6091280291157384
lstm,900,92,1.0565946140596945,0.6376387073147681
lstm,900,93,1.0493010385062105,0.6778410019413117
lstm,900,94,1.0513270170457902,0.6970907641995338
lstm,900,95,1.0505484432302497,0.7012599822013609
lstm,900,96,1.0508809692116194,0.6919518747637349
lstm,900,97,1.0477565052688762,0.6759710004252772
lstm,900,98,1.0438842388891405,0.6607941042992377
lstm,900,99,1.043881086892979,0.6555325908045615
lstm,900,100,1.045570626053759,0.6541547467631679
lstm,900,101,1.042390174763177,0.6541547467631679
lstm,900,102,1.0450367132822673,0.6480436017436366
lstm,900,103,1.0430411702843123,0.6459617614746094
lstm,900,104,1.043375054995219,0.639876950171686
lstm,900,105,1.0378184504406427,0.6306209564208984
lstm,900,106,1.0394015504467873,0.619004895610194
lstm,900,107,1.0368241866429646,0.6434089906754032
lstm,900,108,1.0353578989223768,0.7057061964465726
lstm,900,109,1.037122062457505,0.6724693544449345
lstm,900,110,1.029053234284924,0.5695304870605469
lstm,900,111,1.0370462120220225,0.5811136307254914
lstm,900,112,1.0235491926952074,0.6912000102381552
lstm,900,113,1.019747204678033,0.7012635507891255
lstm,900,114,1.0172645763684345,0.6623400411298198
lstm,900,115,1.0133036093045307,0.6015057717600176
lstm,900,116,1.010078957003932,0.6183602732996787
lstm,900,117,1.003157760507317,0.6544568461756552
lstm,900,118,1.0030324093757137,0.6699175065563571
lstm,900,119,0.9997649846538421,0.6635480080881426
lstm,900,120,0.9946989743940292,0.6203954142908896
lstm,900,121,0.9945868292162495,0.6050618694674584
lstm,900,122,0.9917036333391743,0.6060632890270602
lstm,900,123,0.9918306373780773,0.6168898305585307
lstm,900,124,0.9903264866080336,0.6200743644468246
lstm,900,125,0.9890256697131742,0.6211353425056704
lstm,900,126,0.9896286168406087,0.6211353425056704
lstm,900,127,0.9901330785084796,0.6249083242108745
lstm,900,128,0.9882164719284222,0.6357962085354713
lstm,900,129,0.9885534035262241,0.6321727998795048
lstm,900,130,0.986120258608172,0.6215454839891003
lstm,900,131,0.9837411795893023,0.606124016546434
lstm,900,132,0.9820324938784364,0.6081351618612966
lstm,900,133,0.9786141905733334,0.6705896316036102
lstm,900,134,0.9775422946099313,0.6570641302293346
lstm,900,135,0.9729981217333066,0.5946331639443675
lstm,900,136,0.9719929772038614,0.6023634018436554
lstm,900,137,0.9669345296839232,0.663071047875189
lstm,900,138,0.9634404195252285,0.6428186970372354
lstm,900,139,0.9605082235028667,0.6510484756961945
lstm,900,140,0.9516533734977887,0.6984378445533014
lstm,900,141,0.9541377386739177,0.6547940161920363
lstm,900,142,0.9484213821349605,0.5956814673639113
lstm,900,143,0.9457818923457977,0.6121234893798828
lstm,900,144,0.948610842868846,0.6302135836693549
lstm,900,145,0.9423000434393524,0.6196088483256679
lstm,900,146,0.9417432219751419,0.6277633174773185
lstm,900,147,0.9410938902567791,0.6318051122849987
lstm,900,148,0.9398126506036327,0.6318011130056074
lstm,900,149,0.9413474477747436,0.6295583171229209
lstm,900,150,0.9419229004972725,0.6284455330141129
lstm,900,151,0.9421147601578825,0.6284455330141129
lstm,900,152,0.9405210941068588,0.6150616061302924
lstm,900,153,0.9472577033504364,0.5938328158470892
lstm,900,154,0.9493362615185399,0.5982520811019405
lstm,900,155,0.9436392841800567,0.6321320072297127
lstm,900,156,0.9359900707839638,0.7023688285581527
lstm,900,157,0.9467711749897209,0.6899136574037613
lstm,900,158,0.9388597524294289,0.5812124436901461
lstm,900,159,0.949339908938254,0.5513786192863218
lstm,900,160,0.9657178707020257,0.5460130630000946
lstm,900,161,0.9372721199066408,0.6754418649981099
lstm,900,162,0.9327009980396558,0.6716034181656376
lstm,900,163,0.9316201780432014,0.6728696515483241
lstm,900,164,0.9257309975162629,0.606919688563193
lstm,900,165,0.9225005699742225,0.6484314087898501
lstm,900,166,0.9223384049630934,0.6065713820918914
lstm,900,167,0.9218702066329217,0.6512830180506552
lstm,900,168,0.9155398325253559,0.6402009533297631
lstm,900,169,0.9156780037828671,0.6622915575581212
lstm,900,170,0.9135314597878404,0.6483274275256742
lstm,900,171,0.9121412628440446,0.6128714161534463
lstm,900,172,0.9099227023381059,0.6208783426592427
lstm,900,173,0.9100127124017284,0.6342729137789819
lstm,900,174,0.9078875965969537,0.6375908390168221
lstm,900,175,0.9066407347238192,0.6380073178199029
lstm,900,176,0.9057129236959642,0.6380073178199029
lstm,900,177,0.9109065872366711,0.6384682193879159
lstm,900,178,0.9091929786948747,0.6334877629433909
lstm,900,179,0.9122854586570494,0.6110633111769154
lstm,900,180,0.9113750252672421,0.6154205568375126
lstm,900,181,0.903474933357649,0.6537000594600555
lstm,900,182,0.9217563495841078,0.7333511844758065
lstm,900,183,0.9177750932273044,0.6330655005670363
lstm,900,184,0.9189073661322235,0.5353204050371724
lstm,900,185,0.9279786431661217,0.6037047601515247
lstm,900,186,0.9238558757689691,0.7527828831826487
lstm,900,187,0.9243186353355326,0.6770445915960497
lstm,900,188,0.9012411396990541,0.6510861919772241
lstm,900,189,0.8991710646178133,0.6043976814516129
lstm,900,190,0.8989164701072119,0.6686950191374748
lstm,900,191,0.8999593860359603,0.6213912963867188
lstm,900,192,0.8970204373841645,0.6124940687610257
lstm,900,193,0.8939359598262335,0.613633063531691
lstm,900,194,0.8925154119409541,0.6146518953384892
lstm,900,195,0.8907741353075992,0.6130852237824471
lstm,900,196,0.8888747224243738,0.6321921810027091
lstm,900,197,0.8860177493864491,0.640120106358682
lstm,900,198,0.8896373228360248,0.63699463875063
lstm,900,199,0.8861137372191235,0.6388803297473539
lstm,900,200,0.8895714468853448,0.6390043074084867
lstm,900,201,0.8844302854230327,0.6390043074084867
lstm,900,202,0.8832099136485848,0.6418985551403414
lstm,900,203,0.8873400412580018,0.6513115667527721
lstm,900,204,0.8876671021984469,0.6258060086158014
lstm,900,205,0.8863552129396828,0.6098023691485005
lstm,900,206,0.8880552803316424,0.5885375238233997
lstm,900,207,0.8930536015059358,0.6671366537770917
lstm,900,208,0.8865241626257537,0.7220436834519909
lstm,900,209,0.9259272448478206,0.7948751141948085
lstm,900,210,0.911620916217886,0.6401097697596396
lstm,900,211,0.9146134520089755,0.5168223227224042
lstm,900,212,0.9364701772248873,0.579789315500567
lstm,900,213,0.8769542132654498,0.7137697281376008
lstm,900,214,0.8794757614853561,0.599028556577621
lstm,900,215,0.8833731432114879,0.5979518275107106
lstm,900,216,0.8779796470877945,0.6806188398791898
lstm,900,217,0.8757539282562912,0.6711828170284149
lstm,900,218,0.8650552021559849,0.6495588979413432
lstm,900,219,0.8819921080784131,0.5866801354192919
lstm,900,220,0.8800149169019473,0.5771797549340033
lstm,900,221,0.8784111251113236,0.5984009158226752
lstm,900,222,0.8663780080374851,0.6213204168504284
lstm,900,223,0.8661714125705021,0.6389726208102319
lstm,900,224,0.862494921171537,0.6419710343883883
lstm,900,225,0.8613758804977582,0.6429970033707157
lstm,900,226,0.8704405587206605,0.6429970033707157
lstm,900,227,0.8635442750428313,0.6475480602633569
lstm,900,228,0.8694702072810101,0.6324977259482106
lstm,900,229,0.8661537747229299,0.6231056951707409
lstm,900,230,0.8664797736752418,0.603346178608556
lstm,900,231,0.8678028102843992,0.6699530078518775
lstm,900,232,0.8703367748568135,0.7173573278611706
lstm,900,233,0.8675833113731877,0.6150083849506993
lstm,900,234,0.8811792596693961,0.5625091060515373
lstm,900,235,0.8673756930135912,0.7091483454550466
lstm,900,236,0.9301571333280174,0.9782904348065776
lstm,900,237,0.9697944137357897,0.7974611097766507
lstm,900,238,0.8690879857668312,0.5672675101987777
lstm,900,239,0.8862586258560099,0.5523442914409022
lstm,900,240,0.8496354876026031,0.7338835193264869
lstm,900,241,0.8713898831798185,0.809615473593435
lstm,900,242,0.8661268141961866,0.6503080552624118
lstm,900,243,0.8384080279257989,0.5924400821808846
lstm,900,244,0.8657760453480546,0.5827638564571258
lstm,900,245,0.856592103358238,0.5977447878929877
lstm,900,246,0.8473243367287421,0.61473145023469
lstm,900,247,0.8421754990854571,0.6212668880339591
lstm,900,248,0.8402095360140647,0.6319913556498866
lstm,900,249,0.8408650396972575,0.6366353188791583
lstm,900,250,0.8397800005892272,0.6377927718623992
lstm,900,251,0.841155755904413,0.6377927718623992
lstm,900,252,0.8396014116143667,0.6451443702943863
lstm,900,253,0.841527537633014,0.6621046989194809
lstm,900,254,0.8430374719763315,0.6744737932758946
lstm,900,255,0.8394826573710288,0.6967086791992188
lstm,900,256,0.8409510088223283,0.6751041412353516
lstm,900,257,0.8331770409819901,0.653031256891066
lstm,900,258,0.8392182742395708,0.6464205095844884
lstm,900,259,0.8390633495905067,0.6338980890089466
lstm,900,260,0.8465017067488804,0.6553913854783581
lstm,900,261,0.833599457817693,0.6019508607925907
